title,date,video_url,view_num,likes_num,unlikes_num,comments
[오늘장 놓쳐선 안 될 당신이 잠든사이 일어난 해외 이슈 7 / 출근전 꼭 봐야하는 글로벌 이슈 / 한국경제TV,2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 73,203회","좋아요 1,788개",싫어요 31개,"꺄끄😃|좋은 뉴스 감사합니다. 한주 동안 수고하셨습니다.|박고운 외신캐스터 많은 내용 전달하느라 고생많네요
갈수록 예뻐지네요
오늘도 고맙습니다♡♡
S&P  들어갈 타이밍을 못잡겠넹ㅠㅠ|마감시황 전해드렸습니댜~~|한증시도 오르겠네|꺄끄지수 하락..ㅜㅜ|시황 잘 듣고 갑니다 👏🏻👏🏻|땡     큐    
전세원   박고운    고마워요|꺄끄지수 하락..ㅜㅜ|아 ㅜ.ㅜ 주말동안 그리울꺼야 꺆끄~~~~|항상 감사합니다~ 조심스럽지만 강다은 캐스터님은 조금만 아나운싱을 부드럽게 해 주시면 더 듣기 편할 것 같아요~|잠든사이...너무 좋아요....^^ 잘듣고 있습니다. ^^|5:56 오늘의 꺄끄|감사합니다|레딧 트렌드 리뷰 죠아요 🤓|오늘 장 마감시황 전해드렸습니다아~ ㅎ|미녀캐스터분들. 다음주에 뵈요~^^|3|우리도 좀 올라라|이른아침 뉴스 전달 감사합니다 : )|꺄끄는 사랑입니다.|꺄끄~♡|감사합니다|2등~|오늘따라 마지막 기자님 구엽군요.
더 웃는 얼굴로 찍어서 그런듯.
언제나 정보 감사합니다.|꺄끄 누나 😍😍|고맙습니다~~|꺄끄🤗|2등 :D|금요일~~~! 화이팅v|외신캐스터님 기사 전달 너무 좋습니다. 감사합니다 ^^|새벽부터 좋은 영상 만들어주셔서 감사합니다!^^ 한국경제 화이팅!|굿 뉴스에 감사드립니다!!!|10등|감사합니다!♡|매일듣고있어요
고마워요|아름다운 밈주식 조정이다 저걸 급락이라 하다니...4개월 있었다..추매하는 주주들 있을듯 밈주주님들 화이팅|1등|발빠른  뉴스 감사합니다|여기 왜이렇ㄱ 특딱들이많어 아후 냄새"
히든마켓 스토리 경제 재개 관련주 / 최성민의 빅샷+ / 최성민 앵커 글로벌 투자 전략가 / 한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,500회",좋아요 69개,싫어요 2개,"짧고 강하게 핵심만 잘들었습니다 감하합니다♡♡|좋은말
다 나두고
보따리상 이  뭐요~!|지명도 있는
메스컴 앵커가  꼭
그런 저급한 단어로 말해야
시청자들이 알아들을까요 ᆢ

좀
심사숙고한 단어로
사용하길바랍니다"
여행·항공주 고공행진 전자결제 날아간다 / 최성민의 빅샷+ / 이상로 와우넷 파트너 / 한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,915회",좋아요 52개,싫어요 1개,"...|KG이니시스 
최근 여행, 항공주 경기회복과 백신접종률 확대에 따른 기대감 반영
실제 여행 및 항공예약건수 증가세 뚜렷
여행 및 항공예약건에 대한 점유율 높아
현재 1분기 EPS 대비 PER 6.1배수준, 동종업종 NHN한국사이버결제 22배수준
계열사 악재로 인한 선반영, 현재 기업 재평가 구간으로 추정
대안주 : NHN한국사이버결제 직구 및 명품 수혜주로도 포함 가능성"
일본 디지털사회 전환 한 발 앞선 투자전략 / 최성민의 빅샷+ / 김현준 더퍼블릭자산운용 대표 /한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,318회",좋아요 51개,싫어요 4개,"ㅋㅋㅋ 일본 디지털 전환에 투자하면 나 죽을때쯤 수익날듯|유퀴~즈?|유퀴즈에서 나오신 분|유퀴즈에 나왔던분인가요?|현문현답|IT후진국의 아날로그 국가 일본~!
일본은 이미 늦었다.
윗대가리가 하나같이 아날로그 사고의 노인들뿐~!
일본은 4차 산업혁명후 살아남기 힘들다.|Z홀딩스들어갔다 뒷덜미홀딩당함|최성민씨 돈받고 유료회원운영안하죠?
그런말이있던데?설마 아니죠?|아 이거 요즘 진자 궁금했던건데 감사합니다."
3분기 모바일 업황 ‘반전’ 스마트폰 부품·전장화 관심/ 최성민의 빅샷+ / 박근형 IBK투자증권 영업부 차장 /한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,118회",좋아요 44개,싫어요 1개,심텍 실적 대박예상~
씨에스윈드·삼강엠앤티 美 해상풍력발전 확대 수혜 / 나의 투자 / 한병화 유진투자증권 이사 / 한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 14,661회",좋아요 346개,싫어요 9개,"나라의 경제를 이야기하고 있는데 파리가 앉았습니다. 풉! ㅋㅋㅋ 그분 맞죠?ㅋㅋ|재생에너지는 긴 호홉으로 봐야 함...
근데 울나라 사람덜 스타일상 그렇게 볼까나??ㅋㅋㅋㅋ|희안한 인간들이네 풍력에 대해서 말하고 있는데 왜 원자력에 대해서 말 안하냐고 ㅋㅋㅋ 부 ㅣㅇ싄들 어떡하냐 여기서 원자력 하지말라고 말렸냐? ㅋㅋ|똥파리
쉰네난다ㅎㅎ|이감엠앤티
엇! 파리아저씨다|동국 S&C는?|삼강엠앤티 무새 ㅋㅋ|유니슨은 외국인이 계속 매집 하는데 주가가 오르지 않아요|뉴로스 추천하신분?|유튜브에서 배인재 검색하면 재미있는 주식전망과 영어 배우기 동영상 있어요 ㅎㅎ 공매도 세력들에게 동학개미의 힘을 보여줍시다|한이사님 그럼 DI동일 같은 회사는 데미지가 클수 있지 않을까요? 장투 중인데 고민되네요...|삼강엠앰티 작년 9월부터 거의 1년간 박스권 ㅜㅋㅋ 작년에 산사람들은 대부분 손해.. 그냥 다른 종목 사는게 좋지 싶습니다.|최고의 전문가|원전이. 탄소배출 안하는, 그린에너지  아닌가요?|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망|엇 대한민국 최고의 애널리스트이신분이네  앞으로도 쭉 편협한 사고룰 바탕으로 활동해주세요~~|한병화위원너무편협적입니다 사고를크게 가지시고
원자력전문가의 말도귀담아들어보세요|풍력만 밀구 원전은 악으로 보네|저기요 선생님, 선생님이 탈원전 지지자라는것은 이미 충분히 짐작하고 있는데요, 신재생에너지가 간헐성이 있기 때문에 이를 보완하기 위해서 간헐성이 없는 다른 방식의 발전원(예를들면 원자력발전)이 필요한거에요. 그런데 다른방식의 발전원 후보가 화력과 원자력 뿐이기 때문에 탄소중립을 위해서는 화력이 아닌 발전원을 (그게 결국 원자력발전) 선택할 수 밖에 없는것이구요. 지정학적 섬나라이면서 국토가 작은 우리나라에서는 100% 신재생 에너지 발전은 불가능해요. 가능하려면 해외의 그린 수소를 대량 수입해야겠지요. 그리고,  원자력발전소의 부하추종이랑 사고랑은 전혀 관계가 없어요. 또한 최근 빌게이츠가 이야기하는 SFR은 부하추종이 용이한 차세대 원자력발전 기술입니다.  아는 분야와 정확한 정보만 전달해 주시고, 모르는건 말씀 안하셨으면 좋겠네요. 선생님이 안볼건 알지만, 이 영상을 보는 일반인들이 균형잡힌 정보를 드리고자 길게 적었습니다."
"이베이코리아 인수전 점입가경 롯데 VS 신세계, 애널리스트 시각은 / 나의 투자 / 안지영 IBK투자증권 수석연구위원 / 한국경제TV",2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 6,571회",좋아요 132개,싫어요 4개,"깔끔한 설명이랑 포인트 잘 잡아주셔서 좋네요|깔끔한진행 물어보고싶은걸 찝어서물어봐주시네요~|롯데야 한국에서는 투자하면 안된다 현금확보 많이해서  부동산이나 확보해서 아파트나 지어라 그래야 불매도 당하지않고 편안하게 기업할수있다|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망"
"대놓고 중국 겨냥한 미국 공급망 강화전략에 74번 거론된 한국, 반도체만 문제일까(박승찬)/ 주식경제 이슈분석 / 한국경제TV",2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 5,322회",좋아요 105개,싫어요 6개,경제방송 나와서 말하는인간들 시진핑 온다고 4년넘게 떠든다.안온다.아직도 시진핑이 온다고 기우제를 지내고잇냐!|한국반도체주식 절대 사지말자  희망없다|중국이 얼마나 무서우면 이정도로 하냐?미국이 알아서 자기가 지는 해라고 광고를 하네.중국은 양털깍기를 안당하도록 방어만 하면  미국은 이 대로 돈 계속 풀면 경제공황와서 알아서 꺽일뜻.
ETF 투자 해볼까 종목이 어렵다면! 하반기 유망할 테마 ETF TOP3(이승원)/ 주식경제 이슈분석 / 한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 5,830회",좋아요 114개,싫어요 4개,뒷북처서 비추|이해하기 쉬운 설명..좋은정보 감사감사~~~|좋은 정보 감사합니다~~^^|ETF 신 아저씨다
"‘네 마녀의 날’,  증시 흐름은? 3,200P 일시적 이탈 시 매수 포인트 / 한국경제TV / 증시라인",2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 7,416회",좋아요 163개,싫어요 2개,"갓선형 대표님  오늘도 보조지표 내용 너무 알차고 유익했습니다^^
감사합니다❤👍|수고하셨습니다|[2021년 6월 쿼드러플 위칭데이 마감]

오늘 쿼드데이 분석 상 2가지 시나리오에 대해 말씀드렸습니다.
 
1. 오늘 오전부터 바로 시장 반등
 
2. 혹시나 하방으로 가서 3,200p가 깨지면 바로 매수 포지션
 
그중 1번 가능성이 더 높다는 멘트 드렸고 중간에 아주 살짝 변동성은 있었지만 결국 양시장 모두 상승 마감했습니다.
 
오늘 종가 기준으로 포지션을 보니
 
외인의 누적 포인트 기준 ""손익분기 포인트""는 428.5p로 확정되었습니다.
 
이를 지수로 환산해보면 약 3,218.26p 근처.
 
오늘 거래소 종가는 3,224.64p
 
결국 외인은 오늘 종가 기준으로 155억 가량 수익 포지션으로 마무리되었습니다.
 
참고로
 
개인 : 180억 손실
 
금융투자 : 87억 수익
 
투신 : 183억 손실
(참고) 제가 방송에서 설명드린 자료는 만기일 전일은 목요일 종가 기준 자료입니다^^ 당연히 금요일 당일도 거래가 되니 포지션이 변경됩니다. 혹시나 이해 못하시는 분들 위해 글 남겨드립니다^^

[결론] 외인은 수익 포지션에서 마무리했다! 이상입니다^^|야 종가 끌어 내렸다.
개뿔 주식은 아무도 몰라|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
매도기조 속에도 국민연금이 낙점한 SFA / 공진단 / 한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,194회",좋아요 27개,싫어요 없음,
"중국, 글로벌 물가 상승 촉발시킬까? 밈(meme)주식은 활개 / 이진우의 진짜전략 / 한국경제TV",2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 8,057회",좋아요 169개,싫어요 9개,"연준이 추구하는 경제는 투기판 경제 진정한 경제가 아니라 오로지 
야바위 투기판조장으로 돈 버는 연준
미국 연준이 말하는 경제는 야바위 투기판 조장하는 야바위경제
경제는 죽었다 종이 돈이 경제를 죽이고 야바위 경제로 몰아가고있다
그 야바위 경제 중심에 연준이있다|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길..|야바위연준이   만들어낸  야바위짓   저들은 경제논리니 금융학이니 
그럴싸한 포장지  용어 써기면서종이돈 찍어내서 경제를 살린다고 
사기짓 연준이 책임을 지리
금리 내리려고 온갖 수치 조작해서  내리더니
그 조작 수치가 올라가면  자기한테 유리하게 모든 지표 해석 
물가 안정 인플레 없다 등등 으로 야바위 해석하는 연준 
도대체 이리 종이돈 찍어내서 자산가치 버블 만드는게 
니들이 만드는 경제 금융 이냐"
"[한상춘의 지금세계는]중 인플레 충격, 위안화 대폭 절상 용인...한 달러 투자자, 원달러 환율 초미 관심/ 한국경제TV",2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 15,731회",좋아요 354개,싫어요 21개,
Sin Stock '죄악주' vs Green Bond '녹색채권주'/ THE PULSE  / 한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,601회",좋아요 58개,싫어요 2개,감사합니다^^
오늘장 놓쳐선 안 될 당신이 잠든사이 일어난 해외 이슈 7 / 출근전 꼭 봐야하는 글로벌 이슈 / 한국경제TV,2021. 6. 10.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 61,316회","좋아요 1,632개",싫어요 38개,"매일 보고 있습니다.방송이 너무 늦게 올라와요..ㅠ.ㅠ|오늘 장 마감시황 전해드려습니다아~~^^ㅎ|5:29 꺄끄!!!!|후랑스 꺆구 지수!|안녕하세요~항상 너무 잘보고 있습니다 감솨합니다~|잘봤습니다 꺄끄|😁|오늘의 꺆끄 아주 좋아~~~|꺄끄눈나 ♥|5:29 오늘의 꺄끄!|오늘까끄  발음이 더 좋습니다|감사합니다. 잘보고 있어요~~~|꺄뀨지수 박고은님 너무 좋아요 😍|꺄끄 오늘 좋아요~~ !|오늘 장 마감시황 젼햬들었습니댜~~|까끄 화이팅!! ㅎㅎ|요즘  너무 늦게 올려줴요 ㅠㅠ|땡    큐|강다은외신캐스터님 힘내세요!|ㅋㅋ 돈나무 언니..테슬라나 더 사시구랴..니가 점쟁이 빤스냐 ㅋㅋ|감사합니다|꺄꾸!!!!! 전해드렷습니다아~!|까끄 지수는 0.19 올랐네요~|꺄끄 개 이뻐! 완벽해!!!|오늘 갭하락 코스피지수 3160마감 예상
외인 하방포지션전환해서 어쩔수없네|꺄끄~^^|오늘 꺄끄 좀쎈거같네요 ㅋ|⭐먹는코로나 치료제 나왔다니ᆢ
대박이다ㆍ머크회사짱|까꿍|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망
-->매수 기회|꺄끄 누나 너무 이쁘다... 헤으응 눈나 나죽어..|5:29 오늘의 꺅끄♡|강다은 캐스터님. 목소리가 잠겼네.ㅜㅜ|루이뷔통 LVMH 하고 로레알 매수 가야 하나요 😃|꺄끄♡꺄끄♡|1등|꺄꿍|감사드립니다|나이든 당신 간첩 이다|꺄끄 ♡"
중국 원자재 전쟁 선포 하반기 주목할 원자재 / 최성민의 빅샷+ / 이석진 원자재&해외투자연구소장 /한국경제TV,2021. 6. 9.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 12,779회",좋아요 263개,싫어요 11개,"우리 멋진 2:8 앵커님, 안녕하세요? 감사합니다|앵커님 똑바로합시다|도박과 투자를 혼동하지 마세요
없는것에 도박하는것을 무슨 가치를 예기 하는지|무엇이든 열광하면 버블이고 고점이다|암호가, 많은사람들이 물려 있지만, 왜 금과 비교 하는지요?  
암호도 금같이 인간들이 생각한   . 최고의 보존가치가 높은 것이라고 보시나요?

전기로 만들 수 있는 암호를 어떻게 금과 비교하나요?.
그저, 슬슬 넘어가네요...하기야 누가 자신있게 말을하나..잘 했어요.|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망
-->매수 기회"
히든 마켓 - 솔루엠 ESL(전자가격표시기) 포텐!! / 최성민의 빅샷+ / 최성민 앵커 글로벌 투자 전략가 /한국경제TV,2021. 6. 9.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,867회",좋아요 116개,싫어요 3개,네 마녀의 날은 피해야 하지 않을까요?|어제 정찰병 투입했는데 이제 돌격대 투입해야겠습니다|오우 중요한것만 정리해서 말해주시는거 좋네요 이분꺼 다 찾아서 봐야겠다|올 연말이면 5만원찍을듯
여행객 증가 기대 백신 여권 관련주 / 최성민의 빅샷+ / 이상로 와우넷 파트너 /한국경제TV,2021. 6. 9.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,778회",좋아요 28개,싫어요 1개,이상로 최고죠^^
