Type,회사명,채권종류,회차,발행액(억원),만기일,평가종류,직전등급,현재등급,평가일,리포트,재무기준일,유효일,발행한도(억원),직전Outlook,현재Outlook,기준통화,종류,시리즈,유형,공여기관,한도액(억원),약정만료일,프로그램,발행일
회사채,E1,SB,34-2,500.0,2024.09.10,정기,A+,A+,2021.06.28,S,,,,,,,,,,,,,,
회사채,E1,SB,34-2,500.0,2024.09.10,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,S-OIL,SB,57-3,400.0,2030.08.28,정기,AA,AA,2021.06.28,S,,,,,,,,,,,,,,
회사채,S-OIL,SB,57-3,400.0,2030.08.28,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,SK이노베이션,SB,5-2,1600.0,2026.01.20,정기,AA,AA,2021.06.28,S,,,,,,,,,,,,,,
회사채,SK이노베이션,SB,5-2,1600.0,2026.01.20,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,교보증권,ELB,10935,,,본,,AA-,2021.06.28,S,,,,,,,,,,,,,,
회사채,교보증권,ELB,10935,,,본,,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,교보증권,DLB,940(DLB),,,본,,AA-,2021.06.28,S,,,,,,,,,,,,,,
회사채,교보증권,DLB,940(DLB),,,본,,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,대전도시공사,PFB,2021-43,800.0,2024.03.18,정기,AA+,AA+,2021.06.28,S,,,,,,,,,,,,,,
회사채,대전도시공사,PFB,2021-43,800.0,2024.03.18,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,세아제강,SB,5,800.0,2024.03.04,정기,A+,A+,2021.06.28,S,,,,,,,,,,,,,,
회사채,세아제강,SB,5,800.0,2024.03.04,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,에스케이텔레시스,SB,7(SKC 권면보증),300.0,2021.07.20,정기,A+,A+,2021.06.28,S,,,,,,,,,,,,,,
회사채,에스케이텔레시스,SB,7(SKC 권면보증),300.0,2021.07.20,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,에이제이셀카,SECB,1-1(한국자산관리공사 지급보증),180.0,2022.12.28,정기,AAA,AAA,2021.06.28,S,,,,,,,,,,,,,,
회사채,에이제이셀카,SECB,1-1(한국자산관리공사 지급보증),180.0,2022.12.28,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,오리온,SB,104,700.0,2023.04.23,정기,AA,AA,2021.06.28,S,,,,,,,,,,,,,,
회사채,오리온,SB,104,700.0,2023.04.23,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,유진투자증권,ELB,217,200.0,2021.11.05,정기,A,A,2021.06.28,S,,,,,,,,,,,,,,
회사채,유진투자증권,ELB,217,200.0,2021.11.05,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,재영솔루텍,BW1,11,250.0,2024.11.29,정기,B,B,2021.06.28,S,,,,,,,,,,,,,,
회사채,재영솔루텍,BW1,11,250.0,2024.11.29,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,코리아세븐,SB,16,1300.0,2023.10.27,정기,A+,A+,2021.06.28,S,,,,,,,,,,,,,,
회사채,코리아세븐,SB,16,1300.0,2023.10.27,정기,안정적,부정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,키움증권,DLB,152(DLB),,,본,,AA-,2021.06.28,S,,,,,,,,,,,,,,
회사채,키움증권,DLB,152(DLB),,,본,,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,키움증권,ELB,339,,,본,,AA-,2021.06.28,S,,,,,,,,,,,,,,
회사채,키움증권,ELB,339,,,본,,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,평택도시공사,PFB,14,900.0,2021.12.17,정기,AA,AA,2021.06.28,S,,,,,,,,,,,,,,
회사채,평택도시공사,PFB,14,900.0,2021.12.17,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,현대오일뱅크,SB,125-4,700.0,2031.01.28,정기,AA-,AA-,2021.06.28,S,,,,,,,,,,,,,,
회사채,현대오일뱅크,SB,125-4,700.0,2031.01.28,정기,안정적,안정적,2021.06.28,S,,,,,,,,,,,,,,
회사채,AJ네트웍스,SB,38-2,300.0,2023.07.30,정기,BBB+,BBB+,2021.06.25,S,,,,,,,,,,,,,,
회사채,AJ네트웍스,SB,38-2,300.0,2023.07.30,정기,부정적,부정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,AJ네트웍스,PP,43-2,100.0,2022.08.08,정기,BBB+,BBB+,2021.06.25,S,,,,,,,,,,,,,,
회사채,AJ네트웍스,PP,43-2,100.0,2022.08.08,정기,부정적,부정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,GS,SB,20-2,700.0,2026.01.15,정기,AA,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,GS,SB,20-2,700.0,2026.01.15,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,SKC,SB,142-2,950.0,2025.05.28,정기,A+,A+,2021.06.25,S,,,,,,,,,,,,,,
회사채,SKC,SB,142-2,950.0,2025.05.28,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,넥센타이어,SB,54,1500.0,2023.10.06,정기,A+,A+,2021.06.25,S,,,,,,,,,,,,,,
회사채,넥센타이어,SB,54,1500.0,2023.10.06,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,대한항공,SB,91-2,1060.0,2023.02.03,정기,BBB+,BBB+,2021.06.25,S,,,,,,,,,,,,,,
회사채,대한항공,SB,91-2,1060.0,2023.02.03,정기,부정적,부정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,대한항공,SB,95-3,1440.0,2024.07.05,본,,BBB+,2021.06.25,S,,,,,,,,,,,,,,
회사채,대한항공,SB,95-3,1440.0,2024.07.05,본,,부정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,미래에셋증권,DLB,1330(DLB),,,본,,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,미래에셋증권,DLB,1330(DLB),,,본,,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,미래에셋증권,ELB,2855,,,본,,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,미래에셋증권,ELB,2855,,,본,,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,신한금융투자,ELB,2405,,,본,,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,신한금융투자,ELB,2405,,,본,,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,신한금융투자,DLB,3445(DLB),,,본,,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,신한금융투자,DLB,3445(DLB),,,본,,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,애큐온캐피탈,SB,153-2,600.0,2023.09.26,정기,A,A,2021.06.25,S,,,,,,,,,,,,,,
회사채,애큐온캐피탈,SB,153-2,600.0,2023.09.26,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,에스케이브로드밴드,SB,50,1600.0,2025.09.25,정기,AA,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,에스케이브로드밴드,SB,50,1600.0,2025.09.25,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,에스케이브로드밴드,SB,51,1000.0,2024.07.12,본,,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,에스케이브로드밴드,SB,51,1000.0,2024.07.12,본,,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,제이비우리캐피탈,SB,425-2,100.0,2026.06.29,본,,AA-,2021.06.25,S,,,,,,,,,,,,,,
회사채,제이비우리캐피탈,SB,425-2,100.0,2026.06.29,본,,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,제이티비씨,SB,20,310.0,2023.07.13,본,,BBB+,2021.06.25,S,,,,,,,,,,,,,,
회사채,제이티비씨,SB,20,310.0,2023.07.13,본,,부정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,제이티캐피탈,PP,17,40.0,2022.11.18,정기,BBB,BBB,2021.06.25,S,,,,,,,,,,,,,,
회사채,제이티캐피탈,PP,17,40.0,2022.11.18,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,지에스에너지,SB,9-2,750.0,2022.10.31,정기,AA,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,지에스에너지,SB,9-2,750.0,2022.10.31,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,지에스칼텍스,SB,141-4,500.0,2036.03.03,정기,AA+,AA+,2021.06.25,S,,,,,,,,,,,,,,
회사채,지에스칼텍스,SB,141-4,500.0,2036.03.03,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,태양금속공업,PP,55(P-CBO),30.0,2023.08.20,정기,BB-,B+,2021.06.25,S,,,,,,,,,,,,,,
회사채,태양금속공업,PP,55(P-CBO),30.0,2023.08.20,정기,부정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,하나금융지주,SB,53,1000.0,2024.06.28,본,,AAA,2021.06.25,S,,,,,,,,,,,,,,
회사채,하나금융지주,SB,53,1000.0,2024.06.28,본,,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국농어촌공사,PFB,20,1500.0,2024.11.13,정기,AAA,AAA,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국농어촌공사,PFB,20,1500.0,2024.11.13,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국타이어앤테크놀로지,SB,84-2,1500.0,2025.03.05,정기,AA,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국타이어앤테크놀로지,SB,84-2,1500.0,2025.03.05,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국토지신탁,SB,39,2000.0,2023.02.14,정기,A,A,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국토지신탁,SB,39,2000.0,2023.02.14,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국해외인프라도시개발지원공사,PFB,1-2,1000.0,2050.10.28,정기,AAA,AAA,2021.06.25,S,,,,,,,,,,,,,,
회사채,한국해외인프라도시개발지원공사,PFB,1-2,1000.0,2050.10.28,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,한진칼,BW1,3,3000.0,2023.07.03,정기,BBB,BBB,2021.06.25,S,,,,,,,,,,,,,,
회사채,한진칼,BW1,3,3000.0,2023.07.03,정기,부정적,부정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,한진칼,SB,5,1440.0,2023.03.03,정기,BBB,BBB,2021.06.25,S,,,,,,,,,,,,,,
회사채,한진칼,SB,5,1440.0,2023.03.03,정기,부정적,부정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,현대제철,SB,132-3,1400.0,2028.01.25,정기,AA,AA,2021.06.25,S,,,,,,,,,,,,,,
회사채,현대제철,SB,132-3,1400.0,2028.01.25,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,호명화학공업,PP,7-3(P-CBO),12.6,2022.12.18,정기,B+,B+,2021.06.25,S,,,,,,,,,,,,,,
회사채,호명화학공업,PP,7-3(P-CBO),12.6,2022.12.18,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,휴켐스,SB,2-2,500.0,2022.08.04,정기,A+,A+,2021.06.25,S,,,,,,,,,,,,,,
회사채,휴켐스,SB,2-2,500.0,2022.08.04,정기,안정적,안정적,2021.06.25,S,,,,,,,,,,,,,,
회사채,고양도시관리공사,PFB,보상(일산)2021-01가,29.794,2024.06.30,본,,AA,2021.06.24,S,,,,,,,,,,,,,,
회사채,고양도시관리공사,PFB,보상(일산)2021-01가,29.794,2024.06.30,본,,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,김해시도시개발공사,PFB,2020-01,1.066,2023.01.31,정기,AA,AA,2021.06.24,S,,,,,,,,,,,,,,
회사채,김해시도시개발공사,PFB,2020-01,1.066,2023.01.31,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,뉴로스,BW1,11,400.0,2023.12.06,정기,B-↓,CCC,2021.06.24,S,,,,,,,,,,,,,,
회사채,뉴로스,BW1,11,400.0,2023.12.06,정기,,부정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,대보건설,PP,5,300.0,2023.09.24,정기,BBB-,BBB-,2021.06.24,S,,,,,,,,,,,,,,
회사채,대보건설,PP,5,300.0,2023.09.24,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,동원F&B,SB,9-2,1000.0,2022.10.31,정기,A+,A+,2021.06.24,S,,,,,,,,,,,,,,
회사채,동원F&B,SB,9-2,1000.0,2022.10.31,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,동원시스템즈,SB,26-2,300.0,2024.08.02,정기,A,A,2021.06.24,S,,,,,,,,,,,,,,
회사채,동원시스템즈,SB,26-2,300.0,2024.08.02,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,동원엔터프라이즈,SB,24,500.0,2023.09.15,정기,A+,A+,2021.06.24,S,,,,,,,,,,,,,,
회사채,동원엔터프라이즈,SB,24,500.0,2023.09.15,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,두산,SB,306-2,330.0,2024.07.05,본,,BBB,2021.06.24,S,,,,,,,,,,,,,,
회사채,두산,SB,306-2,330.0,2024.07.05,본,,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,185-2,100.0,2023.09.28,본,,A+,2021.06.24,S,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,185-2,100.0,2023.09.28,본,,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,186(메리츠금융지주 권면보증),,,본,,AA,2021.06.24,S,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,186(메리츠금융지주 권면보증),,,본,,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,서울신문사,SECB,10-1,240.0,2021.10.25,정기,AAA,AAA,2021.06.24,S,,,,,,,,,,,,,,
회사채,서울신문사,SECB,10-1,240.0,2021.10.25,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,서울신문사,SECB,12(담보부),100.0,2023.10.16,정기,A,A,2021.06.24,S,,,,,,,,,,,,,,
회사채,서울신문사,SECB,12(담보부),100.0,2023.10.16,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,서흥,SB,24,500.0,2022.05.30,정기,A-,A-,2021.06.24,S,,,,,,,,,,,,,,
회사채,서흥,SB,24,500.0,2022.05.30,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,서흥,SB,25,430.0,2024.07.13,본,,A-,2021.06.24,S,,,,,,,,,,,,,,
회사채,서흥,SB,25,430.0,2024.07.13,본,,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,오케이캐피탈,PP,360(아프로파이낸셜대부 연대보증),140.0,2022.02.09,정기,A-,A-,2021.06.24,S,,,,,,,,,,,,,,
회사채,오케이캐피탈,PP,360(아프로파이낸셜대부 연대보증),140.0,2022.02.09,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,평택에너지서비스,SB,5-2,300.0,2023.11.06,정기,A,A,2021.06.24,S,,,,,,,,,,,,,,
회사채,평택에너지서비스,SB,5-2,300.0,2023.11.06,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,한국해양진흥공사,PFB,9,1100.0,2050.10.27,정기,AAA,AAA,2021.06.24,S,,,,,,,,,,,,,,
회사채,한국해양진흥공사,PFB,9,1100.0,2050.10.27,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,한화시스템,PP,3-2,300.0,2024.07.05,정기,AA-,AA-,2021.06.24,S,,,,,,,,,,,,,,
회사채,한화시스템,PP,3-2,300.0,2024.07.05,정기,안정적,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,409-1,200.0,2022.12.27,본,,AA-,2021.06.24,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,409-1,200.0,2022.12.27,본,,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,409-2,500.0,2022.12.27,본,,AA-,2021.06.24,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,409-2,500.0,2022.12.27,본,,안정적,2021.06.24,S,,,,,,,,,,,,,,
회사채,경상북도개발공사,PFB,(보상)(경주동천)19-06,2.0,2022.06.30,정기,AA+,AA+,2021.06.23,S,,,,,,,,,,,,,,
회사채,경상북도개발공사,PFB,(보상)(경주동천)19-06,2.0,2022.06.30,정기,안정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,대림,SB,34-2,400.0,2024.01.28,정기,A+,A+,2021.06.23,S,,,,,,,,,,,,,,
회사채,대림,SB,34-2,400.0,2024.01.28,정기,안정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,대림,PP,36,200.0,2024.05.10,정기,A+,A+,2021.06.23,S,,,,,,,,,,,,,,
회사채,대림,PP,36,200.0,2024.05.10,정기,안정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,롯데쇼핑,SB,73-3,1000.0,2024.06.15,정기,AA,AA,2021.06.23,S,,,,,,,,,,,,,,
회사채,롯데쇼핑,SB,73-3,1000.0,2024.06.15,정기,안정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,에스와이,PP,11(P-CBO),100.0,2023.06.25,정기,BB+,BB,2021.06.23,S,,,,,,,,,,,,,,
회사채,에스와이,PP,11(P-CBO),100.0,2023.06.25,정기,부정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,에스와이,BW1,8,250.0,2022.01.31,정기,BB+,BB,2021.06.23,S,,,,,,,,,,,,,,
회사채,에스와이,BW1,8,250.0,2022.01.31,정기,부정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,지에스글로벌,SB,22-2,200.0,2026.07.08,본,,A,2021.06.23,S,,,,,,,,,,,,,,
회사채,지에스글로벌,SB,22-2,200.0,2026.07.08,본,,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,60-3,1600.0,2051.06.29,본,,AAA,2021.06.23,S,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,60-3,1600.0,2051.06.29,본,,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,9-2,700.0,2029.10.16,정기,AAA,AAA,2021.06.23,S,,,,,,,,,,,,,,
회사채,한국수력원자력,SB,9-2,700.0,2029.10.16,정기,안정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,한화생명보험,HB,2(신종),5000.0,2049.07.04,정기,AA,AA,2021.06.23,S,,,,,,,,,,,,,,
회사채,한화생명보험,HB,2(신종),5000.0,2049.07.04,정기,부정적,부정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,호텔롯데,SB,60-1,1900.0,2024.01.28,정기,AA-,AA-,2021.06.23,S,,,,,,,,,,,,,,
회사채,호텔롯데,SB,60-1,1900.0,2024.01.28,정기,안정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,호텔신라,SB,71-3,500.0,2030.04.24,정기,AA-,AA-,2021.06.23,S,,,,,,,,,,,,,,
회사채,호텔신라,SB,71-3,500.0,2030.04.24,정기,안정적,안정적,2021.06.23,S,,,,,,,,,,,,,,
회사채,LG화학,SB,53-4(LG에너지솔루션 연대보증),2500.0,2030.02.19,정기,AA+,AA+,2021.06.22,S,,,,,,,,,,,,,,
회사채,LG화학,SB,53-4(LG에너지솔루션 연대보증),2500.0,2030.02.19,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,가온전선,SB,56,300.0,2024.02.23,정기,A,A,2021.06.22,S,,,,,,,,,,,,,,
회사채,가온전선,SB,56,300.0,2024.02.23,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,동아쏘시오홀딩스,BW1,103,1000.0,2022.03.16,정기,A,A,2021.06.22,S,,,,,,,,,,,,,,
회사채,동아쏘시오홀딩스,BW1,103,1000.0,2022.03.16,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,동아쏘시오홀딩스,SB,104,520.0,2023.05.08,정기,A,A,2021.06.22,S,,,,,,,,,,,,,,
회사채,동아쏘시오홀딩스,SB,104,520.0,2023.05.08,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,롯데건설,SB,135-2,1600.0,2024.02.23,정기,A+,A+,2021.06.22,S,,,,,,,,,,,,,,
회사채,롯데건설,SB,135-2,1600.0,2024.02.23,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,롯데제과,SB,65,1100.0,2023.02.17,정기,AA,AA,2021.06.22,S,,,,,,,,,,,,,,
회사채,롯데제과,SB,65,1100.0,2023.02.17,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,롯데칠성음료,SB,55-3,500.0,2031.01.20,정기,AA,AA,2021.06.22,S,,,,,,,,,,,,,,
회사채,롯데칠성음료,SB,55-3,500.0,2031.01.20,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,씨제이프레시웨이,SB,9,700.0,2023.01.20,정기,A,A,2021.06.22,S,,,,,,,,,,,,,,
회사채,씨제이프레시웨이,SB,9,700.0,2023.01.20,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,에스케이매직,SB,5,1500.0,2024.03.08,정기,A+,A+,2021.06.22,S,,,,,,,,,,,,,,
회사채,에스케이매직,SB,5,1500.0,2024.03.08,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,엘지에너지솔루션,SB,1(LG화학 연대보증),2000.0,2026.03.13,정기,AA+,AA+,2021.06.22,S,,,,,,,,,,,,,,
회사채,엘지에너지솔루션,SB,1(LG화학 연대보증),2000.0,2026.03.13,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,팜한농,SB,18-2(LG화학 지급보증),400.0,2023.03.02,정기,AA+,AA+,2021.06.22,S,,,,,,,,,,,,,,
회사채,팜한농,SB,18-2(LG화학 지급보증),400.0,2023.03.02,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,팜한농,SB,19-2,300.0,2025.02.14,정기,A,A,2021.06.22,S,,,,,,,,,,,,,,
회사채,팜한농,SB,19-2,300.0,2025.02.14,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,포스코기술투자,SB,25,200.0,2022.10.06,정기,A-,A-,2021.06.22,S,,,,,,,,,,,,,,
회사채,포스코기술투자,SB,25,200.0,2022.10.06,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업단지공단,PFB,12,1000.0,2024.09.25,정기,AAA,AAA,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업단지공단,PFB,12,1000.0,2024.09.25,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,COCOT2,산금19후이1000-1125-1,3000.0,2029.11.24,정기,AA+,AA+,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,COCOT2,산금19후이1000-1125-1,3000.0,2029.11.24,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,FRN,산금21변이0100-0614-2M,2200.0,2022.06.14,정기,AAA,AAA,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,FRN,산금21변이0100-0614-2M,2200.0,2022.06.14,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,SB,산금21신할0100-0610-2,4100.0,2022.06.10,정기,AAA,AAA,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,SB,산금21신할0100-0610-2,4100.0,2022.06.10,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,SB,산금21신할0100-0621-1,5000.0,2022.06.21,본,,AAA,2021.06.22,S,,,,,,,,,,,,,,
회사채,한국산업은행,SB,산금21신할0100-0621-1,5000.0,2022.06.21,본,,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,한화손해보험,SBS,8,1280.0,2023.06.07,정기,A+,A+,2021.06.22,S,,,,,,,,,,,,,,
회사채,한화손해보험,SBS,8,1280.0,2023.06.07,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,한화손해보험,HB,9,300.0,2047.03.31,정기,A,A,2021.06.22,S,,,,,,,,,,,,,,
회사채,한화손해보험,HB,9,300.0,2047.03.31,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,현대트랜시스,SB,41-2,400.0,2025.05.27,정기,AA-,AA-,2021.06.22,S,,,,,,,,,,,,,,
회사채,현대트랜시스,SB,41-2,400.0,2025.05.27,정기,안정적,안정적,2021.06.22,S,,,,,,,,,,,,,,
회사채,SBS,SB,13-2,700.0,2025.09.01,정기,AA,AA,2021.06.21,S,,,,,,,,,,,,,,
회사채,SBS,SB,13-2,700.0,2025.09.01,정기,안정적,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,다우기술,SB,3,1500.0,2023.10.29,정기,A,A,2021.06.21,S,,,,,,,,,,,,,,
회사채,다우기술,SB,3,1500.0,2023.10.29,정기,안정적,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,다우기술,SB,5,1500.0,2024.07.05,본,,A,2021.06.21,S,,,,,,,,,,,,,,
회사채,다우기술,SB,5,1500.0,2024.07.05,본,,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,다우데이타,SB,6,500.0,2022.11.28,정기,A,A,2021.06.21,S R,,,,,,,,,,,,,,
회사채,다우데이타,SB,6,500.0,2022.11.28,정기,안정적,안정적,2021.06.21,S R,,,,,,,,,,,,,,
회사채,디엘,SB,"264-1(DL이앤씨,DL케미칼 연대보증)",1200.0,2023.05.26,정기,AA-,AA-,2021.06.21,S,,,,,,,,,,,,,,
회사채,디엘,SB,"264-1(DL이앤씨,DL케미칼 연대보증)",1200.0,2023.05.26,정기,안정적,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,디엘케미칼,SB,"264-2(DL,DL이앤씨 연대보증)",800.0,2025.05.28,정기,AA-,AA-,2021.06.21,S,,,,,,,,,,,,,,
회사채,디엘케미칼,SB,"264-2(DL,DL이앤씨 연대보증)",800.0,2025.05.28,정기,안정적,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,메리츠증권,ELB,193(미발행7),,,본,,AA-,2021.06.21,S,,,,,,,,,,,,,,
회사채,메리츠증권,ELB,193(미발행7),,,본,,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,메리츠증권,DLB,238(DLB)(미발행2),,,본,,AA-,2021.06.21,S,,,,,,,,,,,,,,
회사채,메리츠증권,DLB,238(DLB)(미발행2),,,본,,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,아프로파이낸셜대부,PP,147,320.0,2021.08.13,정기,A-,A-,2021.06.21,S,,,,,,,,,,,,,,
회사채,아프로파이낸셜대부,PP,147,320.0,2021.08.13,정기,안정적,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,SB,556,300.0,2026.11.30,정기,AAA,AAA,2021.06.21,S,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,SB,556,300.0,2026.11.30,정기,안정적,안정적,2021.06.21,S,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,696,1600.0,2023.07.21,정기,AAA,AAA,2021.06.21,S,,,,,,,,,,,,,,
